"id","name","Відомчий.код.ПС","river","Назва.лабораторіҝ","lat","lon","date","key","value","norm","doc","mean","dev","size","last_date"
26988,"р. Десна, 3 км, м.Киҝв, Деснянський питний в/з міста","ЧЕР ДНЕПР 0892 0000 0000 0000 0000 0003 07 32","Дніпро","Басейнова лабораторія моніторингу вод  Дніпровського БУВР",50.551,30.569,2018-04-02,"БСК5..МгО.дм3",1.8,3,"ОБУВ",2.93,-0.0699999999999998,0.976666666666667,2018-04-02
26989,"р. Бобрик, 13 км, смт. Середина-Буда, 13 км, , а/д міст,  кордон з Росіәю","ЧЕР ДНЕПР 0892 0641 0062 0012 0018 0013 01 59","Дніпро","Лабораторія моніторингу вод та ҙрунтів Сумського ОВР",52.195619,34.055256,2018-03-20,"БСК5..МгО.дм3",3,3,"ОБУВ",14.81,11.81,4.93666666666667,2018-03-20
26990,"р. Бобрик, 9 км, смт. Середина-Буда, нижче очисних споруд, а/д міст","ЧЕР ДНЕПР 0892 0641 0062 0012 0018 0009 02 59","Дніпро","Лабораторія моніторингу вод та ҙрунтів Сумського ОВР",52.191983,34.0113,2018-03-20,"БСК5..МгО.дм3",3.9,3,"ОБУВ",5.97,2.97,1.99,2018-03-20
26991,"р. Судость, 3 км, с. Грем'яч, Н.-Сіверського р-ну (кордон з РФ)","ЧЕР ДНЕПР 0892 0574 0000 0000 0000 0003 01 74","Дніпро","Лабораторія моніторингу вод та ҙрунтів Деснянського БУВР",52.339517,33.304907,2018-04-03,"БСК5..МгО.дм3",2.09,3,"ОБУВ",2.03,-0.97,0.676666666666667,2018-04-03
26992,"р. Знобовка, 17 км, с. Зноб-Трубчевськ, а/д міст, кордон з Росіәю","ЧЕР ДНЕПР 0892 0556 0013 0000 0000 0017 01 59","Дніпро","Лабораторія моніторингу вод та ҙрунтів Сумського ОВР",52.30395,33.567492,2018-03-20,"БСК5..МгО.дм3",4.8,3,"ОБУВ",2.86,-0.14,0.953333333333333,2018-03-20
26993,"р. Знобовка, 7 км, с. Нововасилівка, кордон з Росіәю, вихід МК осуш. сист., скиди стіч. вод","ЧЕР ДНЕПР 0892 0556 0013 0000 0000 0007 02 59","Дніпро","Лабораторія моніторингу вод та ҙрунтів Сумського ОВР",52.335631,33.443617,2018-03-20,"БСК5..МгО.дм3",2.9,3,"ОБУВ",4.65,1.65,1.55,2018-03-20
26994,"руч. Знаменка, 5 км, смт. Білі Березки, нижче міста, кордон з РФ","ЧЕР ДНЕПР 0892 0556 0013 0022 0000 0005 01 59","Дніпро","Лабораторія моніторингу вод та ҙрунтів Сумського ОВР",52.355,33.5,2017-10-10,"БСК5..МгО.дм3",3.1,3,"ОБУВ",4,1,1.33333333333333,2017-10-10
26995,"р. Івотка, 41 км, м. Ямпіль, вище міста,гідротехн.спор.","ЧЕР ДНЕПР 0892 0511 0003 0000 0000 0041 01 59","Дніпро","Лабораторія моніторингу вод та ҙрунтів Сумського ОВР",51.970461,33.806425,2018-03-20,"БСК5..МгО.дм3",2.6,3,"ОБУВ",2.82,-0.18,0.94,2018-03-20
26996,"р. Івотка, 20 км, с. Івот, а/д міст","ЧЕР ДНЕПР 0892 0511 0003 0000 0000 0020 02 59","Дніпро","Лабораторія моніторингу вод та ҙрунтів Сумського ОВР",51.969356,33.523531,2018-03-20,"БСК5..МгО.дм3",2.7,3,"ОБУВ",2.88,-0.12,0.96,2018-03-20
26997,"р. Шостка, 25 км, с. Гамаліҝвка, 25 км, с.Гамаліҝвка,вище техн.в/з м.Шостка ","ЧЕР ДНЕПР 0892 0500 0000 0000 0000 0025 01 59","Дніпро","Лабораторія моніторингу вод та ҙрунтів Сумського ОВР",51.846289,33.5698,2018-03-20,"БСК5..МгО.дм3",2.4,3,"ОБУВ",3.3,0.3,1.1,2018-03-20
26998,"р. Сейм, 230 км, с. Пески, Путивльського р-ну, паром кордон з Росіәю","ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0230 01 59","Дніпро","Лабораторія моніторингу вод та ҙрунтів Сумського ОВР",51.234058,34.099636,2018-03-21,"БСК5..МгО.дм3",2.3,3,"ОБУВ",2.19,-0.81,0.73,2018-03-21
26999,"р. Сейм, 182 км, с.Чумакове, вище техн. в/з м.Путівль, а/д міст","ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0182 02 59","Дніпро","Лабораторія моніторингу вод та ҙрунтів Сумського ОВР",51.234197,33.908364,2018-03-21,"БСК5..МгО.дм3",2.1,3,"ОБУВ",2.29,-0.71,0.763333333333333,2018-03-21
27000,"р. Сейм, 66 км, с. Мельня, авто/дор. міст, кордон Сумськоҝ і Чернігівськоҝ обл.","ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0066 03 59","Дніпро","Лабораторія моніторингу вод та ҙрунтів Сумського ОВР",51.332522,33.080416,2018-03-13,"БСК5..МгО.дм3",1.8,3,"ОБУВ",2.24,-0.76,0.746666666666667,2018-03-13
27002,"р. Сейм, 42 км, м. Батурин, Бахмацького р-ну","ЧЕР ДНЕПР 0892 0360 0000 0000 0000 0042 04 74","Дніпро","Лабораторія моніторингу вод та ҙрунтів Деснянського БУВР",51.339597,32.908183,2018-03-14,"БСК5..МгО.дм3",1.91,3,"ОБУВ",2,-1,0.666666666666667,2018-03-14
27003,"р. Клевень, 72 км, с.Заруцьке, кордон з Росіәю","ЧЕР ДНЕПР 0892 0360 0115 0000 0000 0075 01 59","Дніпро","Лабораторія моніторингу вод та ҙрунтів Сумського ОВР",51.654039,34.029519,2018-03-21,"БСК5..МгО.дм3",2.5,3,"ОБУВ",2.57,-0.43,0.856666666666667,2018-03-21
27004,"р. Әзуч, 30 км, с. В'язове, тех.в/з м.Конотоп, а/д міст","ЧЕР ДНЕПР 0892 0360 0070 0000 0000 0030 01 59","Дніпро","Лабораторія моніторингу вод та ҙрунтів Сумського ОВР",51.2165,33.391064,2018-03-13,"БСК5..МгО.дм3",2.9,3,"ОБУВ",3.85,0.85,1.28333333333333,2018-03-13
27005,"р. Әзуч, 9 км, с. Сарнавщіна, нижче м.Конотоп","ЧЕР ДНЕПР 0892 0360 0070 0000 0000 0009 02 59","Дніпро","Лабораторія моніторингу вод та ҙрунтів Сумського ОВР",51.277286,33.208944,2018-03-13,"БСК5..МгО.дм3",3.4,3,"ОБУВ",5.16,2.16,1.72,2018-03-13
27006,"р. Снов, 182 км, с. Тимоновичі, Семенівського р-ну (кордон з РФ)","ЧЕР ДНЕПР 0892 0228 0000 0000 0000 0182 01 74","Дніпро","Лабораторія моніторингу вод та ҙрунтів Деснянського БУВР",52.286597,32.427942,2018-04-03,"БСК5..МгО.дм3",1.82,3,"ОБУВ",1.99,-1.01,0.663333333333333,2018-04-03
27007,"р. Снов, 155 км, с. Блешня, Семенівського р-ну (кордон з РФ)","ЧЕР ДНЕПР 0892 0228 0000 0000 0000 0155 02 74","Дніпро","Лабораторія моніторингу вод та ҙрунтів Деснянського БУВР",52.111275,32.298444,2018-03-13,"БСК5..МгО.дм3",1.97,3,"ОБУВ",2.04,-0.96,0.68,2018-03-13
27008,"р. Снов, 120 км, с. Гірськ, Щорського р-ну створ, злиття р. Цата з р. Снов (кордон з РФ)","ЧЕР ДНЕПР 0892 0228 0000 0000 0000 0120 03 74","Дніпро","Лабораторія моніторингу вод та ҙрунтів Деснянського БУВР",52.019847,31.860439,2018-03-13,"БСК5..МгО.дм3",1.92,3,"ОБУВ",2.01,-0.99,0.67,2018-03-13
27009,"р. Ірпа, 2 км, с. Городок, Семенівського р-ну (кордон з РФ)","ЧЕР ДНЕПР 0892 0228 0180 0000 0000 0002 01 74","Дніпро","Лабораторія моніторингу вод та ҙрунтів Деснянського БУВР",52.263597,32.383628,2018-03-13,"БСК5..МгО.дм3",2.13,3,"ОБУВ",2.13,-0.87,0.71,2018-03-13
27010,"р. Ревна, 52 км,  с. Леонівка, Семенівського р-ну (кордон з РФ)","ЧЕР ДНЕПР 0892 0228 0150 0000 0000 0052 01 74","Дніпро","Лабораторія моніторингу вод та ҙрунтів Деснянського БУВР",52.163386,32.622211,2018-03-13,"БСК5..МгО.дм3",1.95,3,"ОБУВ",1.98,-1.02,0.66,2018-03-13
27011,"р. Цата, 7 км, с. Клюси, Щорського р-ну (кордон з РФ)","ЧЕР ДНЕПР 0892 0228 0121 0000 0000 0007 01 74","Дніпро","Лабораторія моніторингу вод та ҙрунтів Деснянського БУВР",52.075244,31.94055,2018-03-13,"БСК5..МгО.дм3",1.85,3,"ОБУВ",2.12,-0.88,0.706666666666667,2018-03-13
27012,"р. Стрижень, 0,1 км, м. Чернігів","ЧЕР ДНЕПР 0892 0205 0000 0000 0000 0001 01 74","Дніпро","Лабораторія моніторингу вод та ҙрунтів Деснянського БУВР",51.492489,31.314539,2018-04-17,"БСК5..МгО.дм3",2.12,3,"ОБУВ",2.06,-0.94,0.686666666666667,2018-04-17
27013,"р. Білоус, 0,5 км, м. Чернігів","ЧЕР ДНЕПР 0892 0191 0000 0000 0000 0001 01 74","Дніпро","Лабораторія моніторингу вод та ҙрунтів Деснянського БУВР",51.418389,31.253333,2018-04-17,"БСК5..МгО.дм3",1.91,3,"ОБУВ",2.1,-0.9,0.7,2018-04-17
27014,"р. Остер, 30 км, м. Козелець, 1 км нижче міста","ЧЕР ДНЕПР 0892 0082 0000 0000 0000 0030 01 74","Дніпро","Лабораторія моніторингу вод та ҙрунтів Деснянського БУВР",50.922108,31.097414,2018-02-06,"БСК5..МгО.дм3",1.81,3,"ОБУВ",2.05,-0.95,0.683333333333333,2018-02-06
27015,"р. Стугна, 7,5 км, м.Обухів","ЧЕР ДНЕПР 0833 0000 0000 0000 0000 0008 01 32","Дніпро","Басейнова лабораторія моніторингу вод  Дніпровського БУВР",50.158506,30.665217,2018-03-19,"БСК5..МгО.дм3",2.4,3,"ОБУВ",4.2,1.2,1.4,2018-03-19
27016,"р. Дніпро, 678 км, c. Сокірне, питний в/з м.Черкаси","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0678 12 71","Дніпро","Лабораторія моніторингу вод та ҙрунтів  Черкаського РУВР Дніпровського БУВР",49.551,31.9,2018-04-16,"БСК5..МгО.дм3",2.4,3,"ОБУВ",2.3,-0.7,0.766666666666667,2018-04-16
27017,"р. Дніпро, 597 км, с.Святилівка, в/з рибгоспу","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0597 13 53","Дніпро","Лабораторія моніторингу вод та ҙрунтів Полтавського РУВР Дніпровського БУВР",49.427931,32.860031,2018-04-13,"БСК5..МгО.дм3",3.94,3,"ОБУВ",3.83,0.83,1.27666666666667,2018-04-13
27018,"р. Дніпро, 580 км, с.Власівка, лівий берег, питний в/з м.Кременчук","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0580 14 53","Дніпро","Лабораторія моніторингу вод та ҙрунтів Полтавського РУВР Дніпровського БУВР",49.131444,33.244892,2018-04-11,"БСК5..МгО.дм3",4,3,"ОБУВ",3.72,0.72,1.24,2018-04-11
27019,"р. Дніпро, 580 км, м.Світловодськ, правий берег, питний в/з міста","ЧЕР ДНЕПР 0000 0000 0000 0000 0000 0580 15 71","Дніпро","Лабораторія моніторингу вод та ҙрунтів  Черкаського РУВР Дніпровського БУВР",49.050889,33.151656,2018-04-17,"БСК5..МгО.дм3",2.7,3,"ОБУВ",2.53,-0.47,0.843333333333333,2018-04-17
27020,"р. Рось, 278 км, с.Кошів, кордон з Вінницькою обл.","ЧЕР ДНЕПР 0720 0000 0000 0000 0000 0278 01 32","Дніпро","Басейнова лабораторія моніторингу вод  Дніпровського БУВР",49.495067,29.580639,2018-03-13,"БСК5..МгО.дм3",2,3,"ОБУВ",3.99,0.99,1.33,2018-03-13
27021,"р. Рось, 230 км, м.Богуслав, гідропост кордон Киҝвськоҝ і Черкаськоҝ обл.","ЧЕР ДНЕПР 0720 0000 0000 0000 0000 0230 02 32","Дніпро","Басейнова лабораторія моніторингу вод  Дніпровського БУВР",49.473572,31.032419,2018-03-13,"БСК5..МгО.дм3",2.2,3,"ОБУВ",4.4,1.4,1.46666666666667,2018-03-13
27022,"р. Рось, 218 км, с.Глибочиця, с.Глибочиця,  питний в/з м.Біла Церква","ЧЕР ДНЕПР 0720 0000 0000 0000 0000 0218 03 32","Дніпро","Басейнова лабораторія моніторингу вод  Дніпровського БУВР",49.76005,30.037989,2018-04-10,"БСК5..МгО.дм3",4.2,3,"ОБУВ",3.55,0.55,1.18333333333333,2018-04-10
27023,"р. Рось, 118 км, м.Богуслав, питний в/з міста","ЧЕР ДНЕПР 0720 0000 0000 0000 0000 0118 04 32","Дніпро","Басейнова лабораторія моніторингу вод  Дніпровського БУВР",49.545608,30.867422,2018-04-10,"БСК5..МгО.дм3",4.4,3,"ОБУВ",3.24,0.24,1.08,2018-04-10
27024,"р. Рось, 98 км, с.Москаленки, кордон Киҝвськоҝ і Черкаськоҝ обл.","ЧЕР ДНЕПР 0720 0000 0000 0000 0000 0098 05 32","Дніпро","Басейнова лабораторія моніторингу вод  Дніпровського БУВР",49.467933,31.033636,2017-09-18,"БСК5..МгО.дм3",5.2,3,"ОБУВ",4.2,1.2,1.4,2017-09-18
